run,type,module,name,attrname,attrvalue,value,count,sumweights,mean,stddev,min,max
RR_T1-3-20260914-20:16:05-852,runattr,,,configname,RR_T1,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,datetime,20260914-20:16:05,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,datetimef,20260914-201605,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,experiment,RR_T1,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,inifile,omnetpp.ini,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,iterationvars,,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,iterationvarsd,,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,iterationvarsf,,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,measurement,,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,processid,852,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,repetition,3,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,replication,#3,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,resultdir,results,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,runnumber,3,,,,,,,
RR_T1-3-20260914-20:16:05-852,runattr,,,seedset,3,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,image-path,../../../inet-4.6.0/images,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,extends,RequestResponseBase,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].sendInterval,1s,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,repeat,5,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,seed-set,3,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,extends,Common,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].numApps,1,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].app[0].typename,UdpEchoApp,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].app[0].localPort,2000,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.numApps,12,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].typename,UdpBasicApp,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].destPort,2000,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].messageLength,50B,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].sendInterval,10s,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].startTime,"uniform(1s,2s)",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].packetName,"""PollingRequest""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[0].destAddresses,"""sensor[0]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[1].destAddresses,"""sensor[1]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[2].destAddresses,"""sensor[2]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[3].destAddresses,"""sensor[3]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[4].destAddresses,"""sensor[4]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[5].destAddresses,"""sensor[5]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[6].destAddresses,"""sensor[6]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[7].destAddresses,"""sensor[7]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[8].destAddresses,"""sensor[8]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[9].destAddresses,"""sensor[9]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[10].destAddresses,"""sensor[10]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[11].destAddresses,"""sensor[11]""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].packetSent.result-recording-modes,count,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].packetReceived.result-recording-modes,count,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.monitoringServer.app[*].rcvdPkLifetime.result-recording-modes,stats,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].app[0].echoedPk.result-recording-modes,count,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,sim-time-limit,600s,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.numSensors,12,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,**.arp.typename,GlobalArp,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,**.netmaskRoutes,"""""",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.configurator.config,"xmldoc(""startopology.xml"")",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.configurator.addStaticRoutes,false,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].mobility.initFromDisplayString,false,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].mobility.initialX,"uniform(1m, 19m)",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].mobility.initialY,"uniform(1m, 19m)",,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.sensor[*].mobility.initialZ,0m,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.controller.numApps,0,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,*.lamp*.numApps,0,,,,,,,
RR_T1-3-20260914-20:16:05-852,config,,,**.vector-recording,false,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,configname,RR_T1,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,datetime,20260914-20:14:46,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,datetimef,20260914-201446,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,experiment,RR_T1,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,inifile,omnetpp.ini,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,iterationvars,,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,iterationvarsd,,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,iterationvarsf,,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,measurement,,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,processid,833,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,repetition,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,replication,#0,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,resultdir,results,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,runnumber,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,runattr,,,seedset,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,image-path,../../../inet-4.6.0/images,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,extends,RequestResponseBase,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].sendInterval,1s,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,repeat,5,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,seed-set,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,extends,Common,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].numApps,1,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].app[0].typename,UdpEchoApp,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].app[0].localPort,2000,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.numApps,12,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].typename,UdpBasicApp,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].destPort,2000,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].messageLength,50B,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].sendInterval,10s,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].startTime,"uniform(1s,2s)",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].packetName,"""PollingRequest""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[0].destAddresses,"""sensor[0]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[1].destAddresses,"""sensor[1]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[2].destAddresses,"""sensor[2]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[3].destAddresses,"""sensor[3]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[4].destAddresses,"""sensor[4]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[5].destAddresses,"""sensor[5]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[6].destAddresses,"""sensor[6]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[7].destAddresses,"""sensor[7]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[8].destAddresses,"""sensor[8]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[9].destAddresses,"""sensor[9]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[10].destAddresses,"""sensor[10]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[11].destAddresses,"""sensor[11]""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].packetSent.result-recording-modes,count,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].packetReceived.result-recording-modes,count,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.monitoringServer.app[*].rcvdPkLifetime.result-recording-modes,stats,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].app[0].echoedPk.result-recording-modes,count,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,sim-time-limit,600s,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.numSensors,12,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,**.arp.typename,GlobalArp,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,**.netmaskRoutes,"""""",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.configurator.config,"xmldoc(""startopology.xml"")",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.configurator.addStaticRoutes,false,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].mobility.initFromDisplayString,false,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].mobility.initialX,"uniform(1m, 19m)",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].mobility.initialY,"uniform(1m, 19m)",,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.sensor[*].mobility.initialZ,0m,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.controller.numApps,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,*.lamp*.numApps,0,,,,,,,
RR_T1-0-20260914-20:14:46-833,config,,,**.vector-recording,false,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,configname,RR_T1,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,datetime,20260914-20:15:19,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,datetimef,20260914-201519,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,experiment,RR_T1,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,inifile,omnetpp.ini,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,iterationvars,,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,iterationvarsd,,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,iterationvarsf,,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,measurement,,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,processid,840,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,repetition,1,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,replication,#1,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,resultdir,results,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,runnumber,1,,,,,,,
RR_T1-1-20260914-20:15:19-840,runattr,,,seedset,1,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,image-path,../../../inet-4.6.0/images,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,extends,RequestResponseBase,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].sendInterval,1s,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,repeat,5,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,seed-set,1,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,extends,Common,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].numApps,1,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].app[0].typename,UdpEchoApp,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].app[0].localPort,2000,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.numApps,12,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].typename,UdpBasicApp,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].destPort,2000,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].messageLength,50B,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].sendInterval,10s,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].startTime,"uniform(1s,2s)",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].packetName,"""PollingRequest""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[0].destAddresses,"""sensor[0]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[1].destAddresses,"""sensor[1]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[2].destAddresses,"""sensor[2]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[3].destAddresses,"""sensor[3]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[4].destAddresses,"""sensor[4]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[5].destAddresses,"""sensor[5]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[6].destAddresses,"""sensor[6]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[7].destAddresses,"""sensor[7]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[8].destAddresses,"""sensor[8]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[9].destAddresses,"""sensor[9]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[10].destAddresses,"""sensor[10]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[11].destAddresses,"""sensor[11]""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].packetSent.result-recording-modes,count,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].packetReceived.result-recording-modes,count,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.monitoringServer.app[*].rcvdPkLifetime.result-recording-modes,stats,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].app[0].echoedPk.result-recording-modes,count,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,sim-time-limit,600s,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.numSensors,12,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,**.arp.typename,GlobalArp,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,**.netmaskRoutes,"""""",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.configurator.config,"xmldoc(""startopology.xml"")",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.configurator.addStaticRoutes,false,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].mobility.initFromDisplayString,false,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].mobility.initialX,"uniform(1m, 19m)",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].mobility.initialY,"uniform(1m, 19m)",,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.sensor[*].mobility.initialZ,0m,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.controller.numApps,0,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,*.lamp*.numApps,0,,,,,,,
RR_T1-1-20260914-20:15:19-840,config,,,**.vector-recording,false,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,configname,RR_T1,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,datetime,20260914-20:15:41,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,datetimef,20260914-201541,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,experiment,RR_T1,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,inifile,omnetpp.ini,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,iterationvars,,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,iterationvarsd,,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,iterationvarsf,,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,measurement,,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,processid,846,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,repetition,2,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,replication,#2,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,resultdir,results,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,runnumber,2,,,,,,,
RR_T1-2-20260914-20:15:41-846,runattr,,,seedset,2,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,image-path,../../../inet-4.6.0/images,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,extends,RequestResponseBase,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].sendInterval,1s,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,repeat,5,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,seed-set,2,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,extends,Common,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].numApps,1,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].app[0].typename,UdpEchoApp,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].app[0].localPort,2000,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.numApps,12,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].typename,UdpBasicApp,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].destPort,2000,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].messageLength,50B,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].sendInterval,10s,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].startTime,"uniform(1s,2s)",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].packetName,"""PollingRequest""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[0].destAddresses,"""sensor[0]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[1].destAddresses,"""sensor[1]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[2].destAddresses,"""sensor[2]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[3].destAddresses,"""sensor[3]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[4].destAddresses,"""sensor[4]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[5].destAddresses,"""sensor[5]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[6].destAddresses,"""sensor[6]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[7].destAddresses,"""sensor[7]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[8].destAddresses,"""sensor[8]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[9].destAddresses,"""sensor[9]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[10].destAddresses,"""sensor[10]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[11].destAddresses,"""sensor[11]""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].packetSent.result-recording-modes,count,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].packetReceived.result-recording-modes,count,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.monitoringServer.app[*].rcvdPkLifetime.result-recording-modes,stats,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].app[0].echoedPk.result-recording-modes,count,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,sim-time-limit,600s,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.numSensors,12,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,**.arp.typename,GlobalArp,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,**.netmaskRoutes,"""""",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.radioMedium.backgroundNoise.power,-110dBm,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.configurator.config,"xmldoc(""startopology.xml"")",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.configurator.addStaticRoutes,false,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].mobility.initFromDisplayString,false,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].mobility.initialX,"uniform(1m, 19m)",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].mobility.initialY,"uniform(1m, 19m)",,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.sensor[*].mobility.initialZ,0m,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.controller.numApps,0,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,*.lamp*.numApps,0,,,,,,,
RR_T1-2-20260914-20:15:41-846,config,,,**.vector-recording,false,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,configname,RR_T1,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,datetime,20260914-20:16:31,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,datetimef,20260914-201631,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,experiment,RR_T1,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,inifile,omnetpp.ini,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,iterationvars,,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,iterationvarsd,,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,iterationvarsf,,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,measurement,,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,network,simulations.experiment4_application_strategy.ApplicationStrategyNetwork,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,processid,861,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,repetition,4,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,replication,#4,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,resultdir,results,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,runnumber,4,,,,,,,
RR_T1-4-20260914-20:16:31-861,runattr,,,seedset,4,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,image-path,../../../inet-4.6.0/images,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,extends,RequestResponseBase,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.monitoringServer.app[*].sendInterval,1s,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,repeat,5,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,seed-set,4,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,extends,Common,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.sensor[*].numApps,1,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.sensor[*].app[0].typename,UdpEchoApp,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.sensor[*].app[0].localPort,2000,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.monitoringServer.numApps,12,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.monitoringServer.app[*].typename,UdpBasicApp,,,,,,,
RR_T1-4-20260914-20:16:31-861,config,,,*.monitoringServer.app[*].destPort,2000,,,,,,,
